"","x","y","ymin","ymax"
"1032",1103.51450676983,0.713218938735817,0.66262948347834,0.758981650767698
"1033",1104.51450676983,0.713023651638682,0.662367658602346,0.758846591616634
"1034",1105.51450676983,0.712828285102961,0.662105726210752,0.758711487336435
"1035",1106.51450676983,0.712632839169239,0.661843686439159,0.758576337923949
"1036",1107.51450676983,0.712437313878205,0.661581539423378,0.758441143376091
"1037",1108.51450676983,0.712241709270655,0.661319285299429,0.758305903689841
"1038",1109.51450676983,0.71204602538749,0.66105692420354,0.758170618862247
"1039",1110.51450676983,0.711850262269716,0.660794456272148,0.758035288890421
"1040",1111.51450676983,0.711654419958445,0.660531881641899,0.757899913771544
"1041",1112.51450676983,0.711458498494893,0.660269200449648,0.757764493502857
"1042",1113.51450676983,0.711262497920384,0.660006412832459,0.757629028081672
"1043",1114.51450676983,0.711066418276345,0.659743518927603,0.757493517505365
"1044",1115.51450676983,0.71087025960431,0.659480518872562,0.757357961771374
"1045",1116.51450676983,0.710674021945919,0.659217412805025,0.757222360877206
"1046",1117.51450676983,0.710477705342916,0.65895420086289,0.757086714820433
"1047",1118.51450676983,0.71028130983715,0.658690883184264,0.756951023598688
"1048",1119.51450676983,0.710084835470578,0.658427459907463,0.756815287209674
"1049",1120.51450676983,0.709888282285262,0.658163931171011,0.756679505651155
"1050",1121.51450676983,0.709691650323368,0.657900297113641,0.75654367892096
"1051",1122.51450676983,0.70949493962717,0.657636557874294,0.756407807016985
"1052",1123.51450676983,0.709298150239044,0.657372713592121,0.756271889937187
"1053",1124.51450676983,0.709101282201475,0.657108764406478,0.756135927679589
"1054",1125.51450676983,0.708904335557053,0.656844710456934,0.755999920242279
"1055",1126.51450676983,0.708707310348473,0.656580551883262,0.755863867623407
"1056",1127.51450676983,0.708510206618536,0.656316288825449,0.755727769821188
"1057",1128.51450676983,0.708313024410148,0.656051921423684,0.7555916268339
"1058",1129.51450676983,0.708115763766322,0.655787449818368,0.755455438659887
"1059",1130.51450676983,0.707918424730175,0.655522874150111,0.755319205297553
"1060",1131.51450676983,0.707721007344933,0.655258194559729,0.755182926745368
"1061",1132.51450676983,0.707523511653923,0.654993411188246,0.755046603001864
"1062",1133.51450676983,0.707325937700582,0.654728524176897,0.754910234065638
"1063",1134.51450676983,0.707128285528451,0.654463533667122,0.754773819935348
"1064",1135.51450676983,0.706930555181176,0.654198439800571,0.754637360609717
"1065",1136.51450676983,0.70673274670251,0.653933242719101,0.754500856087528
"1066",1137.51450676983,0.706534860136311,0.653667942564777,0.754364306367631
"1067",1138.51450676983,0.706336895526545,0.653402539479873,0.754227711448934
"1068",1139.51450676983,0.70613885291728,0.653137033606869,0.754091071330411
"1069",1140.51450676983,0.705940732352694,0.652871425088455,0.753954386011098
"1070",1141.51450676983,0.705742533877067,0.652605714067526,0.753817655490093
"1071",1142.51450676983,0.705544257534788,0.652339900687187,0.753680879766554
"1072",1143.51450676983,0.70534590337035,0.65207398509075,0.753544058839705
"1073",1144.51450676983,0.705147471428352,0.651807967421734,0.753407192708829
"1074",1145.51450676983,0.704948961753499,0.651541847823865,0.753270281373273
"1075",1146.51450676983,0.704750374390604,0.651275626441079,0.753133324832446
"1076",1147.51450676983,0.704551709384582,0.651009303417515,0.752996323085816
"1077",1148.51450676983,0.704352966780457,0.650742878897524,0.752859276132915
"1078",1149.51450676983,0.704154146623358,0.65047635302566,0.752722183973336
"1079",1150.51450676983,0.70395524895852,0.650209725946687,0.752585046606734
"1080",1151.51450676983,0.703756273831283,0.649942997805575,0.752447864032824
"1081",1152.51450676983,0.703557221287094,0.649676168747501,0.752310636251384
"1082",1153.51450676983,0.703358091371505,0.649409238917848,0.752173363262251
"1083",1154.51450676983,0.703158884130176,0.649142208462208,0.752036045065324
"1084",1155.51450676983,0.702959599608871,0.648875077526377,0.751898681660565
"1085",1156.51450676983,0.70276023785346,0.64860784625636,0.751761273047993
"1086",1157.51450676983,0.70256079890992,0.648340514798367,0.75162381922769
"1087",1158.51450676983,0.702361282824333,0.648073083298816,0.7514863201998
"1088",1159.51450676983,0.702161689642887,0.647805551904328,0.751348775964524
"1089",1160.51450676983,0.701962019411878,0.647537920761735,0.751211186522126
"1090",1161.51450676983,0.701762272177705,0.647270190018072,0.75107355187293
"1091",1162.51450676983,0.701562447986874,0.64700235982058,0.75093587201732
"1092",1163.51450676983,0.701362546885999,0.646734430316708,0.750798146955739
"1093",1164.51450676983,0.701162568921797,0.64646640165411,0.750660376688693
"1094",1165.51450676983,0.700962514141093,0.646198273980644,0.750522561216746
"1095",1166.51450676983,0.700762382590817,0.645930047444376,0.750384700540521
"1096",1167.51450676983,0.700562174318005,0.645661722193577,0.750246794660702
"1097",1168.51450676983,0.700361889369801,0.645393298376724,0.750108843578033
"1098",1169.51450676983,0.700161527793452,0.645124776142498,0.749970847293317
"1099",1170.51450676983,0.699961089636312,0.644856155639785,0.749832805807417
"1100",1171.51450676983,0.699760574945843,0.644587437017679,0.749694719121255
"1101",1172.51450676983,0.69955998376961,0.644318620425477,0.749556587235813
"1102",1173.51450676983,0.699359316155286,0.644049706012679,0.74941841015213
"1103",1174.51450676983,0.69915857215065,0.643780693928995,0.749280187871307
"1104",1175.51450676983,0.698957751803585,0.643511584324335,0.749141920394503
"1105",1176.51450676983,0.698756855162083,0.643242377348815,0.749003607722936
"1106",1177.51450676983,0.69855588227424,0.642973073152757,0.748865249857882
"1107",1178.51450676983,0.698354833188258,0.642703671886685,0.748726846800677
"1108",1179.51450676983,0.698153707952447,0.642434173701329,0.748588398552715
"1109",1180.51450676983,0.69795250661522,0.642164578747623,0.748449905115449
"1110",1181.51450676983,0.697751229225098,0.641894887176704,0.74831136649039
"1111",1182.51450676983,0.697549875830708,0.641625099139914,0.748172782679108
"1112",1183.51450676983,0.697348446480783,0.641355214788797,0.748034153683231
"1113",1184.51450676983,0.69714694122416,0.641085234275102,0.747895479504446
"1114",1185.51450676983,0.696945360109786,0.640815157750782,0.747756760144498
"1115",1186.51450676983,0.696743703186709,0.640544985367992,0.747617995605188
"1116",1187.51450676983,0.696541970504088,0.640274717279091,0.747479185888378
"1117",1188.51450676983,0.696340162111184,0.640004353636641,0.747340330995985
"1118",1189.51450676983,0.696138278057367,0.639733894593407,0.747201430929988
"1119",1190.51450676983,0.695936318392111,0.639463340302356,0.74706248569242
