"","x","y","ymin","ymax"
"396",462.147569444444,0.728736958983326,0.699586983113333,0.756044763989379
"397",463.147569444444,0.728596687913581,0.699409691812445,0.755938601075374
"398",464.147569444444,0.728456371337206,0.699232235870225,0.75583249901749
"399",465.147569444444,0.728316009267383,0.699054615509462,0.755726457641364
"400",466.147569444444,0.728175601717327,0.698876830953438,0.755620476772266
"401",467.147569444444,0.728035148700284,0.698698882425927,0.755514556235115
"402",468.147569444444,0.727894650229532,0.698520770151177,0.755408695854481
"403",469.147569444444,0.727754106318379,0.698342494353907,0.755302895454599
"404",470.147569444444,0.727613516980166,0.698164055259296,0.75519715485938
"405",471.147569444444,0.727472882228265,0.697985453092971,0.755091473892414
"406",472.147569444444,0.72733220207608,0.697806688080999,0.754985852376986
"407",473.147569444444,0.727191476537045,0.697627760449881,0.754880290136081
"408",474.147569444444,0.727050705624627,0.697448670426539,0.754774786992395
"409",475.147569444444,0.726909889352323,0.697269418238306,0.754669342768345
"410",476.147569444444,0.726769027733665,0.697090004112923,0.754563957286075
"411",477.147569444444,0.726628120782212,0.696910428278524,0.754458630367468
"412",478.147569444444,0.726487168511558,0.696730690963628,0.754353361834152
"413",479.147569444444,0.726346170935327,0.696550792397135,0.754248151507512
"414",480.147569444444,0.726205128067174,0.69637073280831,0.754142999208697
"415",481.147569444444,0.726064039920787,0.696190512426779,0.754037904758629
"416",482.147569444444,0.725922906509886,0.696010131482522,0.753932867978012
"417",483.147569444444,0.72578172784822,0.695829590205858,0.753827888687339
"418",484.147569444444,0.725640503949571,0.695648888827443,0.753722966706903
"419",485.147569444444,0.725499234827755,0.695468027578258,0.753618101856804
"420",486.147569444444,0.725357920496615,0.6952870066896,0.753513293956958
"421",487.147569444444,0.72521656097003,0.695105826393077,0.753408542827102
"422",488.147569444444,0.725075156261907,0.694924486920598,0.75330384828681
"423",489.147569444444,0.724933706386188,0.694742988504365,0.753199210155493
"424",490.147569444444,0.724792211356844,0.694561331376863,0.75309462825241
"425",491.147569444444,0.724650671187878,0.694379515770856,0.75299010239668
"426",492.147569444444,0.724509085893327,0.694197541919374,0.752885632407283
"427",493.147569444444,0.724367455487257,0.69401541005571,0.752781218103072
"428",494.147569444444,0.724225779983767,0.69383312041341,0.752676859302782
"429",495.147569444444,0.724084059396986,0.693650673226263,0.752572555825035
"430",496.147569444444,0.723942293741078,0.693468068728299,0.752468307488347
"431",497.147569444444,0.723800483030236,0.693285307153776,0.752364114111141
"432",498.147569444444,0.723658627278685,0.693102388737174,0.752259975511748
"433",499.147569444444,0.723516726500683,0.692919313713188,0.752155891508418
"434",500.147569444444,0.723374780710518,0.692736082316721,0.752051861919328
"435",501.147569444444,0.723232789922511,0.692552694782877,0.751947886562587
"436",502.147569444444,0.723090754151015,0.69236915134695,0.751843965256245
"437",503.147569444444,0.722948673410413,0.692185452244423,0.7517400978183
"438",504.147569444444,0.722806547715121,0.692001597710955,0.751636284066705
"439",505.147569444444,0.722664377079588,0.691817587982378,0.751532523819375
"440",506.147569444444,0.722522161518291,0.691633423294686,0.751428816894193
"441",507.147569444444,0.722379901045744,0.691449103884033,0.751325163109021
"442",508.147569444444,0.722237595676487,0.691264629986722,0.751221562281699
"443",509.147569444444,0.722095245425097,0.6910800018392,0.751118014230063
"444",510.147569444444,0.72195285030618,0.690895219678051,0.751014518771941
"445",511.147569444444,0.721810410334374,0.69071028373999,0.750911075725165
"446",512.147569444444,0.721667925524349,0.690525194261853,0.750807684907579
"447",513.147569444444,0.721525395890807,0.690339951480595,0.750704346137042
"448",514.147569444444,0.721382821448482,0.690154555633282,0.750601059231435
"449",515.147569444444,0.721240202212139,0.689969006957083,0.75049782400867
"450",516.147569444444,0.721097538196576,0.689783305689265,0.750394640286695
"451",517.147569444444,0.720954829416622,0.689597452067187,0.750291507883498
"452",518.147569444444,0.720812075887139,0.689411446328292,0.750188426617118
"453",519.147569444444,0.720669277623018,0.689225288710103,0.750085396305647
"454",520.147569444444,0.720526434639186,0.689038979450217,0.749982416767238
"455",521.147569444444,0.720383546950599,0.688852518786295,0.749879487820111
"456",522.147569444444,0.720240614572244,0.688665906956061,0.749776609282557
"457",523.147569444444,0.720097637519144,0.688479144197294,0.749673780972947
"458",524.147569444444,0.719954615806349,0.688292230747822,0.749571002709737
"459",525.147569444444,0.719811549448945,0.688105166845516,0.749468274311471
"460",526.147569444444,0.719668438462047,0.687917952728285,0.749365595596793
"461",527.147569444444,0.719525282860803,0.68773058863407,0.749262966384443
"462",528.147569444444,0.719382082660394,0.687543074800838,0.749160386493273
"463",529.147569444444,0.719238837876031,0.687355411466578,0.749057855742244
"464",530.147569444444,0.719095548522958,0.687167598869292,0.748955373950439
"465",531.147569444444,0.71895221461645,0.686979637246997,0.748852940937062
"466",532.147569444444,0.718808836171815,0.686791526837708,0.748750556521445
"467",533.147569444444,0.718665413204394,0.686603267879446,0.748648220523058
"468",534.147569444444,0.718521945729557,0.686414860610221,0.748545932761507
"469",535.147569444444,0.718378433762707,0.686226305268035,0.748443693056544
"470",536.147569444444,0.718234877319281,0.686037602090873,0.74834150122807
"471",537.147569444444,0.718091276414745,0.6858487513167,0.748239357096141
"472",538.147569444444,0.717947631064599,0.685659753183453,0.748137260480974
"473",539.147569444444,0.717803941284375,0.685470607929039,0.748035211202949
"474",540.147569444444,0.717660207089635,0.68528131579133,0.747933209082616
"475",541.147569444444,0.717516428495975,0.685091877008156,0.7478312539407
"476",542.147569444444,0.717372605519022,0.684902291817302,0.747729345598103
